Bloom_Report_ID,Case_Assignment,Case_ID,Number_of_Blooms_Linked_to_Case,Report_Type,Bloom_Date_Created,Water_Body_Name,Official_Water_Body_Name,Landmark,County,Regional_Water_Board,Bloom_Latitude,Bloom Longitude,Bloom_Longitude,Bloom_Datum,Observation_Date,Has_Pictures,Reported_Advisory_Types,Weather_Condition,Surface_Water_Condition,Bloom_Size,Bloom_Location,Bloom_Texture,Reported_Management_Organizations,DDW_District_Office,Drinking_Water_Source,Water_Body_Manager,Rec_Land_Manager,Water_Body_Use,Water_Body_Type,Number_of_Advisories_Linked_to_Bloom,Advisory_ID,Response_Update_By,Advisory_Recommended,Advisory_Date,AdvisoryStartDate,AdvisoryEndDate,AdvisoryDetail,Advisory_Detail_Description,Advisory_Date_of_Recommendation,Spatial_Extent_of_Advisory,Extent_Unit_of_Measure,Last_Field_Result_Sample_Date,Lab_Data_Linked_to_Bloom,Field_Visual_Records_Linked_to_Bloom,Field_Measurement_Data_Linked_to_Bloom,Case_Start_Date,Case_Year,Case_Water_Body_Name,Case_Class,Case_Status,Case_Lead,Case_End_Date,Case_DateTimeStamp,HAB_Bloom_Reports_FLATFILE_ID
2055,,386,1,Public Reporting,8/8/2019 12:00:00 AM,Yucaipa Regional Park,,Yucaipa Regional Park Lakes,San Bernardino,Region 8 - Santa Ana,34.053625,-117.04866,-117.04866,,7/30/2019 12:00:00 AM,No,None,,,,,,San Bernardino Regional Parks,,No,Unknown,Local Park and Recreation Department,,Reservoir,1,573,,None,,8/8/2019 12:00:00 AM,,,,,,,11/6/2019 12:00:00 AM,NO,NO,NO,1/1/2019 12:00:00 AM,2019,Yucaipa Regional Park Lakes,Event Response,Closed,MVan Dyke,12/31/2019 12:00:00 AM,,714
2305,,387,1,Public Reporting,7/15/2020 12:00:00 AM,San Francisco Bay,Bays,Cove near Naval Air Station area and Seaplane Lagoon,Alameda,Region 2 - San Francisco Bay,37.780264,-122.30641,-122.30641,,7/7/2020 12:00:00 AM,No,NA - refer to Report Details,,,larger than a football field,,,Alameda Main Street Dog Park Association,,No,Unknown,Unknown,,,1,1578,,NA - refer to Report Details,7/15/2020 12:00:00 AM,7/15/2020 12:00:00 AM,,,,7/15/2020 12:00:00 AM,,,7/15/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Cove,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,715
2185,,388,1,,1/10/2020 12:00:00 AM,Big Lagoon,Big Lagoon Hydrologic Area,Big Lagoon,Humboldt,Region 1 - North Coast,41.173458,-124.11614,-124.11614,,1/10/2020 12:00:00 AM,No,Warning,,,,,,Humboldt County DEH,,No,County Environmental Health Department,California State Parks,,,1,598,,Warning,10/15/2020 12:00:00 AM,1/10/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/15/2020 12:00:00 AM,,,10/7/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Big Lagoon,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,716
2430,,389,1,,9/1/2020 12:00:00 AM,Grizzly Creek,Grouse Creek Hydrologic Subarea,"Grizzly Creek Campground Redwoods State Park, Van Duzen River",Humboldt,Region 1 - North Coast,40.485201,-123.90414,-123.90414,,8/25/2020 12:00:00 AM,No,Caution,,,smaller than a sedan,,,RWQCB1,,Unknown,Unknown,California State Parks,,Wadeable stream,1,663,,Caution,10/19/2020 12:00:00 AM,9/1/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Grizzly Creek,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,717
2363,,390,3,,8/13/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,Klamath River at South Slough RM 0.1,Del Norte,Region 1 - North Coast,41.53638,-124.07563,-124.07563,,7/10/2020 12:00:00 AM,No,Caution,,,,,,RWQCB1,,Unknown,Unknown,Yurok Tribe,,Wadeable stream,1,685,,Caution,10/19/2020 12:00:00 AM,8/13/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,718
2366,,390,3,,8/13/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,Klamath River Estuary RM 0.5,Del Norte,Region 1 - North Coast,41.54531,-124.07296,-124.07296,,7/10/2020 12:00:00 AM,No,Caution,,,,,,RWQCB1,,Unknown,Unknown,Yurok Tribe,,Wadeable stream,1,691,,Caution,10/19/2020 12:00:00 AM,8/13/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,719
2368,,390,3,,8/13/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,Klamath River near Klamath RM 6.0,Del Norte,Region 1 - North Coast,41.50949,-123.98129,-123.98129,,7/10/2020 12:00:00 AM,No,Warning,,,,,,NCRWQCB,,Unknown,Unknown,Yurok Tribe,,Wadeable stream,1,692,,Warning,10/19/2020 12:00:00 AM,8/13/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,720
2364,,391,3,,8/13/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,Klamath River at Weitchpec RM 43.5,Humboldt,Region 1 - North Coast,41.18575,-123.70852,-123.70852,,7/10/2020 12:00:00 AM,No,Danger,,,,,,NCRWQCB,,Unknown,Unknown,Yurok Tribe,,Wadeable stream,1,687,,Danger,10/19/2020 12:00:00 AM,8/13/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,721
2365,,391,3,,8/13/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,Klamath River below Trinity River RM 38.5,Humboldt,Region 1 - North Coast,41.22662,-123.77241,-123.77241,,7/10/2020 12:00:00 AM,No,Danger,,,,,,NCRWQCB,,Unknown,Unknown,Yurok Tribe,,Wadeable stream,1,690,,Danger,10/19/2020 12:00:00 AM,8/13/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,722
2412,,391,3,,8/28/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,Klamath River at Orleans (USGS) (RM 59.1; Baseline),Humboldt,Region 1 - North Coast,41.30713,-123.5311,-123.5311,WGS84,8/26/2020 12:00:00 AM,No,Caution,,,,,,RWQCB1,,Unknown,Unknown,Unknown,,Wadeable stream,1,684,,Caution,10/19/2020 12:00:00 AM,8/28/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,723
2413,,392,6,,8/28/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,Klamath River at Walker Bridge (RM 156.26; Baseline),Siskiyou,Region 1 - North Coast,41.83741,-122.86481,-122.86481,WGS84,8/26/2020 12:00:00 AM,No,Caution,,,,,,RWQCB1,,Unknown,Unknown,Unknown,,Wadeable stream,1,686,,Caution,10/19/2020 12:00:00 AM,8/28/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,724
2408,,392,6,,8/28/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,Klamath River at I-5 Rest Area?(RM 179.20; Public Health),Siskiyou,Region 1 - North Coast,41.85695,-122.57085,-122.57085,WGS84,8/26/2020 12:00:00 AM,No,Caution,,,,,,NCRWQCB,,No,Unknown,Unknown,,Wadeable stream,1,683,,Caution,10/19/2020 12:00:00 AM,8/28/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,725
2409,,392,6,,8/28/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,Klamath River at Brown Bear River Access (RM 150.00; Public Health),Siskiyou,Region 1 - North Coast,41.82307,-122.96197,-122.96197,WGS84,8/26/2020 12:00:00 AM,No,Caution,,,,,,NCRWQCB,,No,Unknown,Unknown,,Wadeable stream,1,682,,Caution,10/19/2020 12:00:00 AM,8/28/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,726
2410,,392,6,,8/28/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,Klamath River below Seiad (RM 128.5; Baseline),Siskiyou,Region 1 - North Coast,41.84233,-123.22011,-123.22011,WGS84,8/24/2020 12:00:00 AM,No,Caution,,,,,,NCRWQCB,,Unknown,Unknown,Unknown,,Wadeable stream,1,689,,Caution,10/19/2020 12:00:00 AM,8/28/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,727
2411,,392,6,,8/28/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,Klamath River below Happy Camp (RM 101.3; Baseline),Siskiyou,Region 1 - North Coast,41.77402,-123.39635,-123.39635,WGS84,8/26/2020 12:00:00 AM,No,Caution,,,smaller than a sedan,,,RWQCB1,,Unknown,Unknown,Unknown,,Wadeable stream,1,688,,Caution,10/19/2020 12:00:00 AM,8/28/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,728
2325,,392,6,,7/19/2020 12:00:00 AM,Klamath River,Klamath Glen Hydrologic Subarea,"Klamath River, below Iron Gate (KRBI)",Siskiyou,Region 1 - North Coast,41.9309941,-122.44206,-122.44206,WGS84,7/13/2020 12:00:00 AM,No,Caution,,,,,,RWQCB1,,Unknown,PacifiCorp,Unknown,,Wadeable stream,1,693,,Caution,9/21/2020 12:00:00 AM,7/19/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,9/21/2020 12:00:00 AM,,,9/21/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Klamath River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,729
2338,,393,1,,7/24/2020 12:00:00 AM,Navarro River,Navarro River Hydrologic Area,Navarro River lagoon,Mendocino,Region 1 - North Coast,39.194336,-123.75919,-123.75919,,7/20/2020 12:00:00 AM,No,Danger,,,larger than a football field,,,,,No,California State Parks,California State Parks,,Wadeable stream,1,781,,Danger,9/24/2020 12:00:00 AM,7/24/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,9/24/2020 12:00:00 AM,,,9/24/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Navarro River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,730
2346,,394,1,,7/29/2020 12:00:00 AM,Mad River,North Fork Mad River Hydrologic Area,Mad River at Blue Lake,Humboldt,Region 1 - North Coast,40.875965,-123.99388,-123.99388,,7/20/2020 12:00:00 AM,No,Caution,,,,,,"OEHHA, PETB",,Unknown,Unknown,Unknown,,Wadeable stream,1,773,,Caution,10/19/2020 12:00:00 AM,7/29/2020 12:00:00 AM,,Bottom/benthic bloom observed,"Observations at this site include confirmation of harmful algal bloom that  forms potential toxic algal mats that grow attached to cobble, sand, and plants on the bottom of the waterway. The water can appear clear when algal mats are attached to the bottom. These mats can dislodge and float downstream or strand on the shoreline, children and dogs should avoid touching mat material.",10/19/2020 12:00:00 AM,,,10/19/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Mad River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,731
2282,,395,1,,6/25/2020 12:00:00 AM,Salmon Creek Lagoon,Salmon Creek,Salmon Creek Lagoon,Sonoma,Region 1 - North Coast,38.351424,-123.0663,-123.0663,WGS84,6/20/2020 12:00:00 AM,No,Caution,,,,,,Water Resources Control Board,,No,Unknown,California State Parks,,Wadeable stream,1,823,,Caution,6/30/2020 12:00:00 AM,6/25/2020 12:00:00 AM,,Bottom/benthic bloom observed,"Observations at this site include confirmation of harmful algal bloom that  forms potential toxic algal mats that grow attached to cobble, sand, and plants on the bottom of the waterway. The water can appear clear when algal mats are attached to the bottom. These mats can dislodge and float downstream or strand on the shoreline, children and dogs should avoid touching mat material.",6/30/2020 12:00:00 AM,,,6/25/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Salmon Creek Lagoon,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,732
2178,,396,1,,1/10/2020 12:00:00 AM,Quarry Lakes,Alameda Creek Quarry ponds,Quarry Lakes,Alameda,Region 2 - San Francisco Bay,37.573328,-122.00181,-122.00181,,1/1/2020 12:00:00 AM,No,Caution,,,,,,EBRP,,Unknown,East Bay Regional Park District,East Bay Regional Park District,,Reservoir,1,811,,Caution,12/31/2020 12:00:00 AM,1/10/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,12/31/2020 12:00:00 AM,,,12/23/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Quarry Lakes,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,733
2333,,397,1,,7/22/2020 12:00:00 AM,Calaveras River,Calaveras Creek,Calaveras River at Stockton Yacht Club,San Joaquin,Region 5 - Central Valley,37.97185,-121.35132,-121.35132,NAD83,7/14/2020 12:00:00 AM,Yes,Warning,,,larger than a football field,,,Central Valley Water Board,,Unknown,Unknown,Unknown,,Wadeable stream,1,501,,Warning,7/23/2020 12:00:00 AM,7/22/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,7/23/2020 12:00:00 AM,,,7/14/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Calaveras River,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,734
2278,,398,1,Public Reporting,6/18/2020 12:00:00 AM,Carquinez Strait,Carquinez Strait,Martinez Marina,Contra Costa,Region 2 - San Francisco Bay,38.026381,-122.13763,-122.13763,,6/17/2020 12:00:00 AM,No,NA - refer to Report Details,,,smaller than a sedan,,,East bay regional park district,,Unknown,Unknown,Unknown,,,1,1595,,NA - refer to Report Details,6/19/2020 12:00:00 AM,6/18/2020 12:00:00 AM,,,,6/19/2020 12:00:00 AM,,,6/17/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Martinez Marina,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,735
2222,,399,2,,3/6/2020 12:00:00 AM,Lake Del Valle,Del Valle Reservoir,Lake Del Valle,Alameda,Region 2 - San Francisco Bay,37.586436,-121.70371,-121.70371,,3/2/2020 12:00:00 AM,No,Danger,,,,,,East Bay Regional Parks District,,Yes,California Department of Water Resources,East Bay Regional Park District,,Reservoir,1,712,,Danger,12/31/2020 12:00:00 AM,3/6/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,12/31/2020 12:00:00 AM,,,12/23/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Lake Del Valle,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,736
2238,,399,2,,5/11/2020 12:00:00 AM,Lake Del Valle,Del Valle Reservoir,Lake Del Valle,Alameda,Region 2 - San Francisco Bay,37.5847,-121.7047,-121.7047,,5/11/2020 12:00:00 AM,No,None,,,,,,Dept. of Water Resources (DWR),,Unknown,California Department of Water Resources,East Bay Regional Park District,,Reservoir,1,713,,None,11/2/2020 12:00:00 AM,5/11/2020 12:00:00 AM,,,,11/2/2020 12:00:00 AM,,,10/28/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Lake Del Valle,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,737
2336,,400,1,,7/23/2020 12:00:00 AM,Green Valley Lake,Green Valley Creek,,San Bernardino,Region 6 - Lahontan,34.238273,-117.08102,-117.08102,,7/21/2020 12:00:00 AM,Yes,Caution,,,larger than a football field,,,"OEHHA, PETB",,Unknown,Local Municipal Water District,Unknown,,Reservoir,1,667,,Caution,8/31/2020 12:00:00 AM,7/23/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,8/31/2020 12:00:00 AM,,,7/28/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Green Valley Lake,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,738
2423,,401,1,,8/31/2020 12:00:00 AM,Huichica Pond 8,Huichica Creek,"Huichica Pond 8, near Napa River",Napa,Region 2 - San Francisco Bay,38.201344,-122.3185,-122.3185,,8/26/2020 12:00:00 AM,No,Caution,,,,,,Water Resources Control Board,,Unknown,Unknown,California Department of Fish and Wildlife,,Pond (<1 ha),1,677,,Caution,9/3/2020 12:00:00 AM,8/31/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,9/3/2020 12:00:00 AM,,,8/26/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Huichica Pond 8,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,739
2372,,402,4,,8/17/2020 12:00:00 AM,Laguna Lake,Laguna Lake,Laguna Lake,San Luis Obispo,Region 3 - Central Coast,35.265951,-120.6873,-120.6873,,8/14/2020 12:00:00 AM,No,Caution,,,,,,CC RWB,,Unknown,Unknown,City Department,,Reservoir,1,695,,Caution,9/3/2020 12:00:00 AM,8/17/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,9/3/2020 12:00:00 AM,,,8/31/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Laguna Lake,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,740
2454,,402,4,,9/11/2020 12:00:00 AM,Laguna Lake,Laguna Lake,Laguna Lake near culvert on Madonna Rd.,San Luis Obispo,Region 3 - Central Coast,35.260036,-120.68355,-120.68355,WGS84,8/12/2020 12:00:00 AM,No,Caution,,,no bloom,,,Central Coast Water Board,,Unknown,City Department,City Department,,Reservoir,1,697,,Caution,10/21/2020 12:00:00 AM,9/11/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/21/2020 12:00:00 AM,,,10/12/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Laguna Lake,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,741
2455,,402,4,,9/11/2020 12:00:00 AM,Laguna Lake,Laguna Lake,Laguna Lake Fishing Dock near picnic area,San Luis Obispo,Region 3 - Central Coast,35.264353,-120.68582,-120.68582,WGS84,8/12/2020 12:00:00 AM,No,Caution,,,no bloom,,,Central Coast Water Board,,Unknown,City Department,City Department,,Reservoir,1,696,,Caution,10/21/2020 12:00:00 AM,9/11/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/21/2020 12:00:00 AM,,,10/12/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Laguna Lake,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,742
2456,,402,4,,9/11/2020 12:00:00 AM,Laguna Lake,Laguna Lake,Laguna Lake Park Dock near launch ramp at end of Lake Side Trail,San Luis Obispo,Region 3 - Central Coast,35.265966,-120.68733,-120.68733,WGS84,8/12/2020 12:00:00 AM,No,Caution,,,no bloom,,,Central Coast Water Board,,Unknown,City Department,City Department,,Reservoir,1,698,,Caution,10/21/2020 12:00:00 AM,9/11/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/21/2020 12:00:00 AM,,,10/12/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Laguna Lake,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,743
2179,,403,2,Public Reporting,1/10/2020 12:00:00 AM,Lake Anza,Lake Anza,Lake Anza,Contra Costa,Region 2 - San Francisco Bay,37.896029,-122.25034,-122.25034,,1/5/2020 12:00:00 AM,No,Danger,,,,,,East Bay Regional Park District,,Unknown,East Bay Regional Park District,East Bay Regional Park District,,Reservoir,1,704,,Danger,12/31/2020 12:00:00 AM,1/10/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,12/31/2020 12:00:00 AM,,,12/29/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Lake Chabot (Alameda Co),Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,744
2180,,403,2,Public Reporting,1/10/2020 12:00:00 AM,Lake Chabot,Lake Chabot (Alameda),Lake Chabot (Alameda Co),Alameda,Region 2 - San Francisco Bay,37.726948,-122.11221,-122.11221,,1/5/2020 12:00:00 AM,No,Caution,,,,,,East Bay Regional Park District,,Unknown,East Bay Regional Park District,East Bay Regional Park District,,Reservoir,1,709,,Caution,12/31/2020 12:00:00 AM,1/10/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,12/31/2020 12:00:00 AM,,,12/21/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Lake Chabot (Alameda Co),Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,745
2620,,404,2,,1/28/2021 12:00:00 AM,Lake Merced,Lake Merced,"Lake Merced, ""north"" portion of lake",San Francisco,Region 2 - San Francisco Bay,37.727691,-122.49779,-122.49779,,10/1/2020 12:00:00 AM,No,Danger,,,,,,SFPUC,,No,San Francisco Public Utility Commission,Local Park and Recreation Department,,Reservoir,1,757,,Danger,7/9/2021 12:00:00 AM,1/28/2021 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,7/9/2021 12:00:00 AM,,,6/8/2021 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Lake Merced,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,746
2621,,404,2,,1/28/2021 12:00:00 AM,Lake Merced,Lake Merced,"Lake Merced, ""east"" portion of lake",San Francisco,Region 2 - San Francisco Bay,37.727469,-122.48953,-122.48953,,10/1/2020 12:00:00 AM,No,Danger,,,,,,SFPUC,,No,San Francisco Public Utility Commission,Local Park and Recreation Department,,Reservoir,1,755,,Danger,7/9/2021 12:00:00 AM,1/28/2021 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,7/9/2021 12:00:00 AM,,,6/8/2021 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Lake Merced,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,747
2181,,405,1,,1/10/2020 12:00:00 AM,Lake Temescal,Lake Temescal,Lake Temescal,Alameda,Region 2 - San Francisco Bay,37.846563,-122.23053,-122.23053,,1/6/2020 12:00:00 AM,No,Caution,,,,,,East Bay Regional Park District,,Unknown,East Bay Regional Park District,East Bay Regional Park District,,Reservoir,1,766,,Caution,12/31/2020 12:00:00 AM,1/10/2020 12:00:00 AM,,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,12/31/2020 12:00:00 AM,,,12/28/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,Lake Temescal,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,748
2290,,406,1,,6/30/2020 12:00:00 AM,New York Slough,New York Slough,"New York Slough, near New York Landing and Pittsburg Yacht Club",Contra Costa,Region 2 - San Francisco Bay,38.040759,-121.8855,-121.8855,,6/1/2020 12:00:00 AM,Yes,NA - refer to Report Details,,,between a tennis court and a sedan,,,,,Unknown,Unknown,Unknown,,,1,1603,,NA - refer to Report Details,7/2/2020 12:00:00 AM,6/30/2020 12:00:00 AM,,,,7/2/2020 12:00:00 AM,,,6/1/2020 12:00:00 AM,NO,NO,NO,1/1/2020 12:00:00 AM,2020,New York Slough,Event Response,Closed,MVan Dyke,12/31/2020 12:00:00 AM,,749
